approval_amount,contacted,email_contacted_ts,sms_contacted_ts,rent_or_own,months_at_current_residence,years_at_current_residence,direct_deposit,black_listed,language_preference,military_applicant,scheduled_payment_amt,number_of_payments,initial_decision,age
1082.0,False,True,True,OWN,0,6,True,False,EN,False,134.3,26,APPROVED,30.0
735.0,True,True,False,RENT,0,3,True,False,EN,False,54.6,52,APPROVED,52.0
518.0,False,False,False,OWN,11,6,True,False,EN,False,34.14,52,APPROVED,41.0
759.0,False,True,True,OWN,0,6,True,False,EN,False,97.31,26,APPROVED,22.0
538.0,False,True,False,RENT,0,2,True,False,EN,False,67.56,26,APPROVED_WITH_CONDITIONS,38.0
484.0,False,True,True,OWN,3,2,True,False,EN,False,69.75,52,APPROVED,22.0
708.0,False,True,True,OWN,8,5,False,False,EN,False,46.54,52,APPROVED,27.0
733.0,False,True,False,RENT,7,3,True,False,EN,False,105.26,26,APPROVED,30.0
549.0,False,True,True,RENT,11,0,True,False,EN,False,70.02,26,APPROVED,19.0
1059.0,False,True,False,OWN,0,6,True,False,EN,False,150.26,24,APPROVED,49.0
508.0,False,True,True,RENT,0,3,True,False,EN,False,84.62,26,DENIED,49.0
675.0,False,True,False,RENT,0,2,True,False,EN,False,46.55,52,APPROVED,35.0
610.0,False,True,True,RENT,0,5,True,False,EN,False,97.13,26,APPROVED,38.0
460.0,False,True,False,OWN,1,1,False,False,EN,False,30.11,52,APPROVED,78.0
1223.0,False,True,False,RENT,0,6,True,False,EN,False,83.26,52,APPROVED,46.0
1533.0,False,True,False,OWN,1,6,True,False,EN,False,235.0,26,APPROVED,27.0
488.0,False,True,False,RENT,0,6,True,False,EN,False,71.25,26,APPROVED,24.0
698.0,False,True,True,RENT,6,6,True,False,EN,False,54.86,52,APPROVED,40.0
427.0,False,True,False,OWN,8,10,True,False,EN,False,63.88,26,APPROVED,47.0
299.0,False,False,True,RENT,0,6,True,False,EN,False,84.92,12,APPROVED,72.0
643.0,False,True,False,RENT,7,2,True,False,EN,False,89.59,26,APPROVED,38.0
378.0,False,True,False,RENT,0,10,True,False,EN,False,63.03,26,APPROVED,26.0
768.0,False,True,False,RENT,2,1,True,False,EN,False,70.53,52,APPROVED,36.0
620.0,False,True,True,OWN,2,6,True,False,EN,False,201.67,52,APPROVED,23.0
823.0,False,False,False,RENT,5,6,True,False,EN,False,129.92,26,APPROVED,37.0
858.0,False,True,True,RENT,0,1,True,False,EN,False,131.15,26,APPROVED,39.0
256.0,False,True,True,RENT,2,0,True,False,EN,False,45.13,26,APPROVED,31.0
870.0,False,False,False,OWN,0,6,True,False,EN,False,113.5,26,APPROVED,31.0
786.0,False,True,False,RENT,0,3,True,False,EN,False,101.54,26,APPROVED,35.0
108.0,False,True,True,RENT,11,6,True,False,EN,False,67.24,26,APPROVED,40.0
535.0,False,True,True,RENT,0,2,True,False,EN,False,63.82,26,APPROVED,28.0
944.0,False,False,False,OWN,0,6,False,False,EN,False,267.55,12,APPROVED,49.0
658.0,False,True,False,RENT,0,4,True,False,ES,False,222.07,26,APPROVED,54.0
765.0,True,False,False,RENT,5,2,False,False,EN,False,123.51,24,APPROVED,42.0
940.0,False,True,False,RENT,3,2,True,False,EN,False,79.04,26,APPROVED,34.0
326.0,False,True,False,RENT,0,3,True,False,EN,False,49.25,26,APPROVED,51.0
397.0,False,True,False,RENT,9,5,False,False,ES,False,146.67,52,APPROVED,31.0
528.0,False,True,True,OWN,0,6,True,False,EN,False,98.12,26,APPROVED,20.0
543.0,False,True,True,OWN,0,6,True,False,EN,False,107.28,24,APPROVED,46.0
317.0,False,True,True,RENT,0,19,False,False,EN,False,136.0,26,APPROVED,23.0
225.0,False,True,False,OWN,0,6,True,False,EN,False,73.34,12,APPROVED,79.0
357.0,False,True,True,RENT,0,2,True,False,EN,False,63.15,26,APPROVED,36.0
709.0,False,True,True,OWN,0,1,True,False,EN,False,42.28,52,APPROVED,34.0
938.0,False,True,True,OWN,0,6,False,False,EN,False,79.85,52,APPROVED,30.0
1108.0,False,True,True,OWN,0,6,True,False,EN,False,167.49,26,APPROVED,31.0
360.0,False,True,True,RENT,2,0,False,False,EN,False,49.33,26,APPROVED,25.0
348.0,False,False,True,OWN,0,6,True,False,EN,False,107.68,12,APPROVED,43.0
719.0,False,False,False,RENT,8,1,True,False,EN,False,44.58,52,APPROVED,32.0
364.0,False,True,False,RENT,0,6,False,False,ES,False,88.93,52,APPROVED,44.0
1863.0,False,True,True,OWN,0,6,True,False,ES,False,247.63,26,APPROVED,47.0
689.0,True,True,True,OWN,0,13,True,False,EN,False,53.13,26,APPROVED,55.0
824.0,False,True,True,RENT,1,0,True,False,EN,False,120.26,24,APPROVED,32.0
907.0,False,True,False,RENT,9,0,True,False,EN,False,297.15,12,APPROVED,33.0
625.0,False,True,True,RENT,1,2,True,False,EN,False,100.84,24,APPROVED,56.0
699.0,False,True,True,RENT,0,6,True,False,EN,False,91.79,52,APPROVED,51.0
609.0,False,True,True,OWN,0,6,True,False,EN,False,108.74,26,APPROVED,39.0
891.0,False,True,True,OWN,0,4,False,False,EN,False,50.38,52,APPROVED,21.0
529.0,False,True,False,RENT,0,3,True,False,EN,False,69.45,26,APPROVED,28.0
209.0,False,True,True,RENT,0,1,True,False,EN,False,29.84,26,APPROVED,34.0
436.0,False,True,False,OWN,5,6,True,False,EN,False,78.9,52,APPROVED,20.0
482.0,False,True,False,RENT,8,4,True,False,EN,False,31.96,52,APPROVED,43.0
729.0,False,True,False,OWN,11,6,True,False,EN,False,70.26,52,APPROVED,59.0
542.0,False,True,False,RENT,0,2,True,False,EN,False,116.05,24,APPROVED,38.0
334.0,False,True,True,OWN,0,3,True,False,EN,False,49.16,24,APPROVED,41.0
55.0,False,True,True,RENT,0,6,False,False,EN,False,57.61,24,APPROVED,30.0
1139.0,False,True,True,RENT,3,2,False,False,EN,False,240.97,26,APPROVED,33.0
407.0,False,True,False,OWN,0,6,True,False,EN,False,117.27,12,APPROVED,74.0
1371.0,False,True,True,RENT,7,2,True,False,EN,False,135.15,24,APPROVED,42.0
1344.0,False,True,False,OWN,0,6,True,False,EN,False,82.64,52,APPROVED,21.0
690.0,False,True,False,RENT,5,0,True,False,EN,False,250.0,12,APPROVED,26.0
739.0,False,True,True,RENT,0,2,True,False,EN,False,243.1,12,APPROVED,29.0
1097.0,False,True,True,OWN,0,3,True,False,EN,False,73.03,12,DENIED,49.0
419.0,False,False,True,RENT,4,1,True,False,EN,False,60.3,26,APPROVED,25.0
667.0,False,True,True,RENT,0,4,False,False,ES,False,50.13,52,APPROVED,23.0
1132.0,False,True,True,OWN,0,6,True,False,EN,False,162.21,24,APPROVED,31.0
220.0,False,True,False,OWN,0,4,True,False,EN,False,20.32,52,APPROVED,56.0
289.0,False,True,True,RENT,0,3,True,False,EN,False,36.11,52,APPROVED,31.0
676.0,False,True,True,OWN,10,4,True,False,EN,False,100.53,26,APPROVED,48.0
259.0,False,True,False,RENT,6,5,True,False,EN,False,22.55,26,APPROVED,24.0
662.0,False,True,False,RENT,0,5,True,False,EN,False,50.52,52,APPROVED,26.0
1206.0,False,True,True,OWN,0,5,True,False,EN,False,423.5,12,APPROVED,30.0
783.0,False,True,False,OWN,1,2,True,False,EN,False,229.92,12,APPROVED,56.0
831.0,False,True,True,OWN,0,5,True,False,EN,False,265.7,12,APPROVED,64.0
527.0,False,True,False,RENT,0,3,True,False,EN,False,84.47,24,APPROVED,23.0
795.0,False,True,True,RENT,3,3,True,False,EN,False,74.64,52,APPROVED,29.0
436.0,False,True,True,RENT,2,1,True,False,ES,False,27.56,52,APPROVED,39.0
510.0,False,True,False,RENT,0,3,True,False,EN,False,32.47,52,APPROVED,29.0
542.0,False,False,False,OWN,0,1,False,False,EN,False,46.54,52,APPROVED,59.0
546.0,False,True,True,RENT,0,1,True,False,EN,False,153.82,12,APPROVED,45.0
1061.0,False,True,True,RENT,0,6,True,False,EN,False,229.06,26,APPROVED,52.0
377.0,False,True,True,OWN,0,10,True,False,EN,False,29.63,52,APPROVED,44.0
187.0,False,True,True,OWN,0,4,True,False,ES,False,39.3,26,APPROVED,52.0
1460.0,True,True,False,RENT,6,0,True,False,EN,False,362.71,12,APPROVED,26.0
345.0,False,True,False,OWN,11,6,True,False,EN,False,23.79,52,APPROVED,25.0
771.0,False,False,True,RENT,0,3,True,False,EN,False,113.32,52,APPROVED,46.0
781.0,False,True,False,RENT,0,2,True,False,EN,False,70.74,26,APPROVED,32.0
205.0,False,True,False,RENT,2,4,True,False,EN,False,28.39,26,APPROVED,29.0
922.0,False,True,True,OWN,0,5,True,False,EN,False,83.68,52,APPROVED,44.0
1134.0,False,True,True,RENT,0,3,True,False,EN,False,194.2,26,APPROVED,37.0
516.0,False,True,True,RENT,4,0,False,False,EN,False,33.99,52,APPROVED,26.0
217.0,False,False,False,RENT,0,2,True,False,EN,False,30.25,26,APPROVED,30.0
1363.0,False,True,True,RENT,4,2,True,False,EN,False,196.57,26,APPROVED,39.0
469.0,False,True,False,RENT,11,6,True,False,EN,False,33.47,52,APPROVED,19.0
1014.0,False,True,True,RENT,0,3,False,False,EN,False,85.49,24,APPROVED,29.0
620.0,False,True,True,RENT,6,6,False,False,ES,False,116.07,26,APPROVED,51.0
992.0,False,True,True,RENT,0,1,True,False,EN,False,151.14,26,APPROVED,37.0
521.0,False,True,True,RENT,11,5,True,False,EN,False,115.7,26,APPROVED,42.0
632.0,False,True,False,RENT,4,0,True,False,EN,False,101.4,26,APPROVED,28.0
154.0,False,True,False,RENT,10,0,True,False,EN,False,102.15,26,APPROVED,59.0
213.0,False,True,True,OWN,0,6,True,False,EN,False,40.67,52,APPROVED,37.0
620.0,False,True,True,OWN,0,5,True,False,EN,False,121.96,26,APPROVED,47.0
739.0,False,True,False,RENT,4,5,False,False,EN,False,106.27,52,APPROVED,51.0
415.0,False,True,True,RENT,0,5,True,False,EN,False,106.44,12,APPROVED,33.0
239.0,False,False,False,OWN,0,6,True,False,EN,False,132.61,26,APPROVED,77.0
164.0,False,True,False,OWN,0,6,False,False,EN,False,23.19,26,APPROVED,20.0
658.0,False,True,True,RENT,0,6,True,False,EN,False,100.39,26,APPROVED,42.0
680.0,False,True,False,RENT,4,0,True,False,EN,False,184.76,12,APPROVED,63.0
789.0,False,False,False,RENT,0,1,True,False,EN,False,120.62,26,APPROVED,25.0
696.0,False,True,False,RENT,7,0,True,False,EN,False,43.31,52,APPROVED,42.0
665.0,False,True,True,RENT,10,0,True,False,EN,False,95.87,26,APPROVED,36.0
629.0,False,True,True,RENT,0,6,True,False,EN,False,39.23,52,APPROVED,41.0
243.0,False,True,True,RENT,0,2,True,False,EN,False,41.69,26,APPROVED,35.0
282.0,False,True,True,RENT,6,3,False,False,ES,False,42.04,52,APPROVED,38.0
472.0,False,True,True,RENT,0,1,True,False,EN,False,140.69,26,APPROVED,36.0
144.0,False,True,False,RENT,0,2,True,False,EN,False,11.39,52,APPROVED,31.0
493.0,False,True,False,RENT,0,2,True,False,EN,False,88.32,24,APPROVED,48.0
882.0,False,True,False,OWN,0,4,True,False,EN,False,126.85,52,APPROVED,20.0
1150.0,False,True,True,RENT,0,4,True,False,EN,False,401.27,26,APPROVED,53.0
890.0,False,True,False,RENT,2,3,True,False,EN,False,92.11,26,APPROVED,41.0
1551.0,False,True,False,OWN,0,6,True,False,EN,False,97.1,52,APPROVED,42.0
1443.0,False,True,True,RENT,0,6,True,False,EN,False,188.47,26,APPROVED,34.0
457.0,False,True,False,RENT,6,3,False,False,EN,False,86.69,26,APPROVED,35.0
92.0,False,True,False,RENT,0,2,True,False,EN,False,6.68,52,APPROVED,48.0
1141.0,False,True,True,RENT,6,5,True,False,EN,False,262.35,12,APPROVED,32.0
801.0,False,True,True,RENT,5,6,True,False,EN,False,110.82,26,APPROVED,29.0
696.0,False,True,True,OWN,1,2,False,False,EN,False,43.12,52,APPROVED,29.0
351.0,False,True,True,OWN,0,6,True,False,EN,False,55.24,26,APPROVED,42.0
126.0,False,True,False,RENT,1,0,True,False,EN,False,24.34,52,APPROVED,43.0
1442.0,False,True,True,RENT,0,1,False,False,EN,False,199.39,26,APPROVED,62.0
674.0,False,False,True,RENT,0,2,True,False,EN,False,238.49,52,APPROVED,34.0
335.0,False,True,False,OWN,4,3,False,False,EN,False,71.72,26,APPROVED,28.0
945.0,False,False,False,RENT,1,1,True,False,EN,False,286.19,52,APPROVED,41.0
247.0,True,True,True,OWN,0,6,False,False,EN,False,76.99,26,APPROVED,27.0
753.0,False,True,False,RENT,1,1,True,False,EN,False,47.87,52,APPROVED,49.0
285.0,False,True,True,RENT,6,1,True,False,EN,False,33.18,26,APPROVED,34.0
594.0,False,True,True,OWN,0,6,False,False,EN,False,188.54,26,APPROVED,38.0
718.0,False,True,False,RENT,0,6,True,False,EN,False,237.16,12,APPROVED,28.0
440.0,False,True,False,RENT,0,3,True,False,EN,False,56.95,24,APPROVED,24.0
314.0,False,True,False,RENT,0,6,True,False,ES,False,38.89,52,APPROVED,35.0
421.0,False,True,True,RENT,0,2,True,False,EN,False,29.43,52,APPROVED,22.0
466.0,False,True,False,RENT,5,0,True,False,EN,False,75.97,24,APPROVED,21.0
1228.0,False,False,True,OWN,2,4,False,False,EN,False,372.11,52,APPROVED,21.0
728.0,False,True,False,OWN,0,4,True,False,ES,False,224.38,12,APPROVED,51.0
925.0,False,True,True,RENT,0,2,True,False,EN,False,129.11,26,APPROVED,56.0
1109.0,False,True,True,OWN,3,5,True,False,EN,False,349.92,12,APPROVED,48.0
443.0,False,True,True,OWN,0,1,True,False,EN,False,49.79,26,APPROVED,46.0
310.0,False,True,True,OWN,0,5,True,False,EN,False,121.52,12,APPROVED,46.0
1018.0,False,False,False,OWN,0,13,True,False,EN,False,71.08,52,APPROVED,33.0
320.0,False,True,True,RENT,0,1,False,False,EN,False,138.13,12,APPROVED,34.0
1249.0,False,True,True,RENT,0,2,True,False,EN,False,160.06,26,APPROVED,40.0
423.0,False,True,True,OWN,0,6,True,False,EN,False,61.93,26,APPROVED,28.0
260.0,False,True,False,RENT,0,2,True,False,EN,False,40.36,52,APPROVED,29.0
676.0,False,True,True,OWN,0,1,True,False,EN,False,70.53,52,APPROVED,24.0
918.0,False,True,False,RENT,0,6,True,False,EN,False,132.0,26,APPROVED,27.0
124.0,False,True,False,RENT,11,0,True,False,EN,False,82.09,26,APPROVED,40.0
985.0,False,True,True,RENT,11,10,True,False,EN,False,323.91,12,APPROVED,30.0
277.0,False,True,True,RENT,0,6,True,False,EN,False,87.83,12,APPROVED,71.0
237.0,False,True,False,RENT,0,4,True,False,EN,False,54.13,26,APPROVED,38.0
664.0,False,True,True,RENT,2,0,True,False,EN,False,84.98,26,APPROVED,29.0
349.0,False,True,True,RENT,6,0,True,False,EN,False,98.12,24,APPROVED,27.0
770.0,False,True,True,RENT,6,3,True,False,EN,False,34.98,52,APPROVED,50.0
655.0,False,True,False,RENT,9,4,True,False,EN,False,90.97,26,APPROVED,24.0
365.0,False,True,True,RENT,0,2,True,False,EN,False,59.81,24,DENIED,40.0
380.0,False,False,True,OWN,0,6,True,False,EN,False,56.82,26,APPROVED,48.0
812.0,False,True,True,RENT,0,4,True,False,EN,False,45.28,52,APPROVED,29.0
557.0,False,False,False,RENT,3,2,True,False,EN,False,81.82,24,APPROVED,53.0
463.0,False,True,True,RENT,0,6,False,False,ES,False,63.11,26,APPROVED,35.0
152.0,False,True,True,RENT,0,1,True,False,EN,False,81.23,26,APPROVED,27.0
1101.0,False,False,False,RENT,2,6,False,False,EN,False,103.66,52,APPROVED,30.0
528.0,False,True,True,RENT,0,6,True,False,EN,False,68.34,26,APPROVED,23.0
442.0,False,True,False,RENT,1,0,True,False,EN,False,28.39,52,APPROVED,25.0
340.0,False,True,False,OWN,0,6,True,False,EN,False,22.4,52,APPROVED,36.0
1001.0,False,True,True,RENT,1,2,False,False,EN,False,80.66,52,APPROVED,28.0
1131.0,False,True,True,RENT,0,6,True,False,EN,False,73.79,52,APPROVED,35.0
670.0,False,True,True,OWN,0,5,True,False,EN,False,263.8,52,APPROVED,43.0
430.0,False,True,True,RENT,0,2,True,False,EN,False,82.16,24,APPROVED,28.0
489.0,False,True,True,RENT,6,1,True,False,EN,False,45.69,24,APPROVED,31.0
292.0,False,False,True,RENT,4,0,False,False,EN,False,45.81,24,APPROVED,33.0
1158.0,True,True,False,RENT,0,3,False,False,EN,False,174.95,26,DENIED,44.0
451.0,False,True,True,OWN,0,5,True,False,EN,False,50.97,52,APPROVED,26.0
50.0,False,True,True,OWN,6,5,False,False,EN,False,199.43,12,APPROVED,43.0
965.0,False,True,True,OWN,0,6,True,False,EN,False,243.69,26,APPROVED,44.0
291.0,False,True,True,RENT,6,1,True,False,EN,False,95.13,12,APPROVED,53.0
171.0,False,True,False,RENT,0,6,True,False,EN,False,42.71,12,APPROVED,25.0
630.0,False,True,True,OWN,9,6,True,False,EN,False,38.04,52,APPROVED,49.0
244.0,False,True,True,RENT,8,3,True,False,EN,False,77.01,24,APPROVED,55.0
589.0,False,False,False,RENT,0,5,True,False,EN,False,73.67,26,APPROVED,56.0
192.0,False,True,True,RENT,6,0,True,False,EN,False,18.5,52,APPROVED,23.0
571.0,False,False,False,RENT,0,6,False,False,ES,False,50.51,52,APPROVED,29.0
1032.0,False,False,True,OWN,0,6,True,False,ES,False,139.86,24,APPROVED,36.0
1308.0,False,True,False,RENT,1,3,True,False,EN,False,65.07,52,APPROVED,42.0
304.0,False,True,False,RENT,3,1,False,False,ES,False,45.99,26,APPROVED,42.0
899.0,False,True,False,RENT,1,0,True,False,EN,False,325.24,52,APPROVED,80.0
657.0,False,True,False,OWN,0,6,True,False,EN,False,76.57,52,APPROVED,24.0
419.0,False,True,True,RENT,0,4,True,False,EN,False,107.83,26,APPROVED,39.0
944.0,False,True,False,RENT,6,2,True,False,EN,False,282.29,12,APPROVED,42.0
470.0,False,True,False,RENT,6,3,True,False,EN,False,35.3,52,APPROVED,39.0
1060.0,False,True,False,RENT,0,5,True,False,EN,False,70.98,52,APPROVED,47.0
1092.0,False,True,True,RENT,4,2,True,False,EN,False,81.83,52,APPROVED,33.0
261.0,False,True,True,OWN,0,6,True,False,EN,False,39.3,52,APPROVED,22.0
919.0,False,True,True,RENT,1,1,True,False,EN,False,276.54,12,APPROVED,46.0
1320.0,False,True,True,OWN,0,6,True,False,EN,False,203.08,26,APPROVED,53.0
115.0,False,True,True,RENT,0,5,True,False,EN,False,86.06,12,APPROVED,39.0
1685.0,False,True,True,RENT,0,2,True,False,EN,False,253.38,24,APPROVED,47.0
544.0,False,True,False,RENT,0,1,True,False,EN,False,37.24,52,APPROVED,25.0
499.0,False,True,False,RENT,0,1,True,False,ES,False,69.19,26,APPROVED,29.0
251.0,False,True,True,RENT,0,2,True,False,ES,False,18.04,52,APPROVED,46.0
329.0,False,True,True,RENT,1,0,True,False,EN,False,69.03,52,APPROVED,44.0
777.0,False,True,True,OWN,0,6,True,False,EN,False,219.26,24,APPROVED,34.0
1196.0,False,False,False,RENT,0,1,True,False,EN,False,76.31,52,APPROVED,22.0
422.0,False,True,True,OWN,0,4,True,False,EN,False,53.63,24,APPROVED,48.0
518.0,False,True,True,RENT,0,6,True,False,EN,False,38.65,52,APPROVED,23.0
328.0,False,True,False,RENT,0,1,True,False,EN,False,22.01,52,APPROVED,26.0
905.0,False,True,True,OWN,0,4,True,False,EN,False,301.44,26,APPROVED,37.0
539.0,False,True,False,OWN,0,6,True,False,EN,False,80.47,26,APPROVED,23.0
327.0,False,False,False,RENT,2,0,True,False,EN,False,39.04,26,APPROVED,21.0
1373.0,False,True,True,RENT,6,1,True,False,EN,False,176.41,26,APPROVED,25.0
686.0,False,True,True,OWN,1,2,False,False,EN,False,101.99,26,APPROVED,32.0
932.0,False,True,False,RENT,0,6,True,False,EN,False,70.86,52,APPROVED,25.0
1047.0,False,True,False,RENT,0,6,True,False,EN,False,385.65,24,APPROVED,65.0
748.0,False,True,False,OWN,0,4,True,False,ES,False,121.99,24,APPROVED,45.0
379.0,False,True,False,OWN,0,6,True,False,EN,False,27.83,52,APPROVED,25.0
599.0,False,True,True,RENT,0,3,True,False,EN,False,254.1,12,APPROVED,39.0
598.0,False,True,True,OWN,11,6,True,False,EN,False,113.44,26,APPROVED,45.0
350.0,False,True,True,RENT,0,3,True,False,EN,False,32.52,52,APPROVED,37.0
840.0,False,True,True,OWN,0,6,True,False,EN,False,48.0,52,APPROVED,71.0
310.0,False,True,False,RENT,0,1,True,False,EN,False,57.9,24,APPROVED,34.0
384.0,False,True,False,RENT,6,4,True,False,EN,False,120.0,24,APPROVED,39.0
202.0,False,True,True,RENT,4,4,True,False,EN,False,43.33,52,APPROVED,41.0
813.0,False,True,True,RENT,4,3,True,False,EN,False,232.12,26,APPROVED,26.0
1776.0,False,True,True,RENT,5,4,True,False,EN,False,175.16,26,APPROVED,36.0
594.0,False,True,True,RENT,5,0,True,False,EN,False,90.24,26,APPROVED,34.0
247.0,False,False,False,RENT,1,0,True,False,EN,False,24.76,52,APPROVED,31.0
628.0,False,True,True,OWN,0,2,True,False,EN,False,46.54,52,APPROVED,39.0
314.0,False,True,True,RENT,0,1,True,False,EN,False,31.69,52,APPROVED,27.0
442.0,False,False,False,RENT,0,10,True,False,EN,False,44.5,52,APPROVED,40.0
971.0,False,True,False,RENT,3,0,True,False,EN,False,65.08,52,APPROVED,23.0
238.0,False,True,False,RENT,0,4,False,False,EN,False,35.56,26,APPROVED,48.0
767.0,False,True,True,RENT,3,5,True,False,EN,False,109.49,26,APPROVED,56.0
252.0,False,False,False,RENT,0,2,True,False,EN,False,46.55,24,APPROVED,50.0
213.0,False,True,True,RENT,4,5,True,False,EN,False,39.36,26,APPROVED,30.0
685.0,False,True,False,OWN,8,6,True,False,EN,False,93.08,26,APPROVED,33.0
291.0,False,True,True,RENT,0,1,True,False,EN,False,48.59,26,APPROVED,25.0
605.0,False,True,True,OWN,1,6,True,False,EN,False,199.75,12,APPROVED,41.0
806.0,False,True,True,RENT,1,0,True,False,EN,False,93.08,52,APPROVED,47.0
371.0,False,True,True,RENT,0,6,True,False,EN,False,53.8,24,APPROVED,24.0
1499.0,False,True,False,RENT,8,0,False,False,ES,False,64.28,52,APPROVED,30.0
424.0,False,False,False,RENT,0,6,True,False,EN,False,146.7,26,APPROVED,41.0
286.0,False,False,True,RENT,0,5,False,False,EN,False,55.12,24,APPROVED,47.0
1173.0,False,True,False,OWN,0,3,False,False,EN,False,177.7,26,APPROVED_WITH_CONDITIONS,32.0
573.0,False,False,False,RENT,0,5,False,False,EN,False,37.7,52,APPROVED,35.0
1646.0,False,True,True,OWN,0,2,True,False,EN,False,218.59,26,APPROVED,44.0
566.0,False,True,False,RENT,0,2,True,False,EN,False,71.08,26,APPROVED_WITH_CONDITIONS,39.0
1342.0,False,True,False,OWN,0,2,False,False,EN,False,400.97,26,APPROVED,58.0
717.0,False,True,True,OWN,0,5,True,False,EN,False,80.32,24,APPROVED,58.0
1413.0,False,True,True,RENT,1,2,True,False,EN,False,110.12,26,APPROVED,42.0
960.0,False,True,True,RENT,0,1,True,False,ES,False,62.2,52,APPROVED,32.0
1022.0,False,True,False,OWN,4,4,True,False,EN,False,141.06,26,APPROVED,23.0
390.0,False,True,False,RENT,0,4,True,False,EN,False,51.37,24,APPROVED,63.0
473.0,False,True,True,RENT,1,6,True,False,EN,False,204.42,52,APPROVED,21.0
460.0,False,True,False,RENT,0,4,True,False,ES,False,60.77,26,APPROVED,30.0
884.0,False,False,False,RENT,8,0,True,False,EN,False,110.25,24,APPROVED,39.0
2376.0,False,False,True,RENT,2,0,True,False,EN,False,97.73,52,APPROVED,48.0
1082.0,False,True,True,OWN,0,6,True,False,EN,False,156.81,26,APPROVED,25.0
393.0,False,True,True,RENT,0,6,True,False,EN,False,54.03,26,APPROVED,35.0
309.0,False,True,True,RENT,0,5,True,False,EN,False,50.53,26,APPROVED,39.0
210.0,False,True,False,RENT,1,0,False,False,EN,False,28.91,24,APPROVED,51.0
1403.0,False,True,True,RENT,6,2,True,False,EN,False,160.95,26,APPROVED,25.0
1043.0,False,True,False,RENT,5,4,False,False,ES,False,135.47,26,APPROVED,44.0
1138.0,False,True,True,RENT,0,6,True,False,EN,False,198.93,26,APPROVED,21.0
